,host_is_superhost,host_identity_verified,latitude,longitude,accommodates,bedrooms,beds,minimum_nights,number_of_reviews,instant_bookable,ano,semestre,n_amenities,property_type_Entire rental unit,property_type_Entire serviced apartment,property_type_Outros,property_type_Private room in rental unit,property_type_Room in hotel,room_type_Entire home/apt,room_type_Outros,room_type_Private room,bathrooms_text_1 bath,bathrooms_text_1 private bath,bathrooms_text_1 shared bath,bathrooms_text_1.5 baths,bathrooms_text_1.5 shared baths,bathrooms_text_Outros,price
9086,0,1,52.52901,13.43497,2,1.0,1.0,2,1,0,2022,2,9,1,0,0,0,0,1,0,0,1,0,0,0,0,0,89.0
9090,0,1,52.49973,13.43725,1,1.0,1.0,1,0,0,2022,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,39.0
9091,0,1,52.53158,13.34794,2,1.0,2.0,2,8,0,2022,2,6,1,0,0,0,0,1,0,0,1,0,0,0,0,0,30.0
9094,0,1,52.53866,13.41007,2,1.0,1.0,1,1,0,2022,2,11,1,0,0,0,0,1,0,0,1,0,0,0,0,0,41.0
9100,0,0,52.52914,13.39446,2,1.0,1.0,1,0,0,2022,2,7,0,0,0,1,0,0,0,1,0,0,0,0,0,1,50.0
9103,0,0,52.47976,13.53098,4,1.0,1.0,2,7,0,2022,2,21,1,0,0,0,0,1,0,0,1,0,0,0,0,0,60.0
9105,0,1,52.48058,13.42141,4,1.0,1.0,2,27,1,2022,2,19,0,0,0,1,0,0,0,1,0,0,1,0,0,0,45.0
9107,0,1,52.48054,13.44407,2,1.0,1.0,1,1,0,2022,2,9,0,0,0,1,0,0,0,1,0,0,1,0,0,0,28.0
9109,0,1,52.51116,13.46429,2,1.0,1.0,2,4,1,2022,2,8,0,0,0,1,0,0,0,1,1,0,0,0,0,0,27.0
9111,0,0,52.53354,13.42395,2,1.0,1.0,1,0,0,2022,2,5,0,0,0,1,0,0,0,1,1,0,0,0,0,0,50.0
9118,0,0,52.51083,13.47409,1,1.0,1.0,1,0,0,2022,2,7,0,0,0,1,0,0,0,1,0,0,0,0,0,1,35.0
9119,0,0,52.47959,13.35873,1,1.0,1.0,1,0,0,2022,2,11,0,0,0,1,0,0,0,1,1,0,0,0,0,0,35.0
9121,0,0,52.52102,13.45081,2,1.0,2.0,1,0,0,2022,2,8,1,0,0,0,0,1,0,0,1,0,0,0,0,0,62.0
9122,0,1,52.55147,13.37863,4,1.0,1.0,1,2,0,2022,2,5,1,0,0,0,0,1,0,0,1,0,0,0,0,0,30.0
9124,0,1,52.52826,13.40147,6,2.0,3.0,1,94,1,2022,2,33,0,0,1,0,0,0,1,0,0,1,0,0,0,0,368.0
9127,0,1,52.55791,13.34297,2,1.0,1.0,2,5,0,2022,2,18,0,0,0,1,0,0,0,1,0,0,1,0,0,0,25.0
9128,0,1,52.47842,13.44403,4,1.0,2.0,1,0,0,2022,2,11,1,0,0,0,0,1,0,0,1,0,0,0,0,0,60.0
9130,0,1,52.48366,13.43062,2,1.0,1.0,2,10,0,2022,2,8,0,0,0,1,0,0,0,1,0,0,1,0,0,0,30.0
9133,0,1,52.47117,13.4293,2,1.0,1.0,2,5,0,2022,2,22,0,0,0,1,0,0,0,1,0,0,1,0,0,0,25.0
9135,0,1,52.48511,13.4294,3,1.0,1.0,1,0,0,2022,2,11,1,0,0,0,0,1,0,0,1,0,0,0,0,0,120.0
9136,0,1,52.50987,13.39711,4,1.0,2.0,2,46,0,2022,2,17,1,0,0,0,0,1,0,0,1,0,0,0,0,0,129.0
9137,0,1,52.50593,13.49314,2,1.0,1.0,2,2,1,2022,2,7,0,0,0,1,0,0,0,1,1,0,0,0,0,0,60.0
9139,0,1,52.53229,13.39691,2,1.0,1.0,2,520,1,2022,2,20,0,0,0,1,0,0,0,1,0,1,0,0,0,0,59.0
9142,0,1,52.51435,13.46355,2,1.0,3.0,1,1,0,2022,2,6,0,0,0,1,0,0,0,1,1,0,0,0,0,0,25.0
9143,0,0,52.48903,13.39409,1,1.0,2.0,2,1,0,2022,2,12,0,0,0,1,0,0,0,1,0,0,0,1,0,0,122.0
9147,1,1,52.53308,13.42262,2,1.0,1.0,2,176,0,2022,2,40,1,0,0,0,0,1,0,0,1,0,0,0,0,0,71.0
9148,0,0,52.50741,13.43602,2,1.0,2.0,1,0,0,2022,2,12,1,0,0,0,0,1,0,0,1,0,0,0,0,0,60.0
9151,0,1,52.54777,13.42355,2,1.0,1.0,2,5,0,2022,2,7,0,0,0,1,0,0,0,1,1,0,0,0,0,0,29.0
9156,0,1,52.51012,13.46797,2,1.0,1.0,1,2,0,2022,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,39.0
9159,0,1,52.54345,13.35134,2,1.0,2.0,2,10,0,2022,2,16,1,0,0,0,0,1,0,0,1,0,0,0,0,0,80.0
9161,0,1,52.48257,13.44317,2,1.0,1.0,2,8,1,2022,2,8,0,0,0,1,0,0,0,1,0,0,1,0,0,0,27.0
9162,0,1,52.55675,13.38999,2,1.0,1.0,2,1,0,2022,2,10,0,0,0,1,0,0,0,1,1,0,0,0,0,0,29.0
9166,0,1,52.48172,13.4223,2,1.0,2.0,2,191,0,2022,2,17,0,0,0,1,0,0,0,1,0,0,1,0,0,0,27.0
9169,0,1,52.47619,13.3433,2,1.0,2.0,1,1,0,2022,2,8,1,0,0,0,0,1,0,0,1,0,0,0,0,0,43.0
9172,0,0,52.50314,13.26206,3,1.0,2.0,1,2,1,2022,2,8,0,0,0,1,0,0,0,1,1,0,0,0,0,0,22.0
9177,0,1,52.52328,13.43691,4,1.0,2.0,1,15,1,2022,2,8,0,0,0,1,0,0,0,1,0,0,1,0,0,0,33.0
9186,0,1,52.55368,13.38712,2,1.0,1.0,2,4,1,2022,2,10,1,0,0,0,0,1,0,0,1,0,0,0,0,0,45.0
9188,0,1,52.47855,13.4492,2,1.0,1.0,2,1,0,2022,2,7,0,0,0,1,0,0,0,1,0,0,1,0,0,0,29.0
9192,0,1,52.47454,13.42026,2,1.0,1.0,1,0,0,2022,2,8,1,0,0,0,0,1,0,0,1,0,0,0,0,0,45.0
9200,0,0,52.5141,13.43591,2,1.0,1.0,2,0,1,2022,2,6,1,0,0,0,0,1,0,0,1,0,0,0,0,0,50.0
9204,0,1,52.53758,13.42843,2,1.0,1.0,1,8,0,2022,2,6,0,0,0,1,0,0,0,1,0,0,1,0,0,0,80.0
9205,0,1,52.49722,13.46504,2,1.0,1.0,2,2,0,2022,2,8,1,0,0,0,0,1,0,0,1,0,0,0,0,0,60.0
9206,0,0,52.55036,13.45453,2,1.0,1.0,1,1,0,2022,2,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,26.0
9207,0,1,52.52553,13.40728,3,1.0,2.0,2,81,1,2022,2,33,1,0,0,0,0,1,0,0,1,0,0,0,0,0,130.0
9208,0,0,52.45484,13.32609,2,1.0,1.0,1,3,1,2022,2,10,0,0,0,1,0,0,0,1,0,0,0,1,0,0,26.0
9210,0,1,52.54494,13.43098,1,1.0,2.0,2,0,1,2022,2,10,1,0,0,0,0,1,0,0,1,0,0,0,0,0,30.0
9213,0,1,52.53416,13.4056,2,1.0,1.0,1,9,1,2022,2,9,0,0,0,1,0,0,0,1,0,0,1,0,0,0,55.0
9222,0,1,52.53662,13.35867,2,1.0,1.0,1,81,0,2022,2,24,0,0,0,1,0,0,0,1,0,0,1,0,0,0,56.0
9225,0,0,52.486,13.44476,2,1.0,1.0,1,1,0,2022,2,6,0,0,0,1,0,0,0,1,1,0,0,0,0,0,30.0
9234,0,0,52.52447,13.45327,1,1.0,1.0,1,0,0,2022,2,4,0,0,0,1,0,0,0,1,1,0,0,0,0,0,50.0
9237,0,1,52.51376,13.45677,2,1.0,1.0,1,1,0,2022,2,6,0,0,0,1,0,0,0,1,0,0,1,0,0,0,28.0
9239,0,1,52.554,13.41204,2,1.0,1.0,2,18,1,2022,2,29,0,0,0,1,0,0,0,1,0,0,1,0,0,0,62.0
9245,0,1,52.49211,13.42069,2,1.0,2.0,2,1,1,2022,2,12,0,0,0,1,0,0,0,1,0,0,1,0,0,0,31.0
9247,0,0,52.52527,13.45264,2,1.0,1.0,1,0,1,2022,2,10,0,0,0,1,0,0,0,1,1,0,0,0,0,0,39.0
9253,0,1,52.54979,13.35707,4,2.0,2.0,2,18,0,2022,2,11,1,0,0,0,0,1,0,0,1,0,0,0,0,0,51.0
9257,0,1,52.54456,13.42537,3,1.0,3.0,2,6,0,2022,2,19,0,0,1,0,0,1,0,0,1,0,0,0,0,0,59.0
9260,0,1,52.47098,13.31738,3,2.0,2.0,2,3,0,2022,2,9,1,0,0,0,0,1,0,0,1,0,0,0,0,0,61.0
9261,0,1,52.48463,13.36258,2,1.0,1.0,1,5,0,2022,2,8,0,0,0,1,0,0,0,1,0,0,1,0,0,0,37.0
9263,0,1,52.52573,13.4109,2,1.0,1.0,1,0,0,2022,2,10,1,0,0,0,0,1,0,0,1,0,0,0,0,0,100.0
9265,0,1,52.5107,13.30226,4,2.0,2.0,1,1,0,2022,2,11,1,0,0,0,0,1,0,0,1,0,0,0,0,0,200.0
9266,0,1,52.53437,13.34663,3,1.0,1.0,2,0,0,2022,2,6,1,0,0,0,0,1,0,0,1,0,0,0,0,0,30.0
9267,0,1,52.50583,13.46832,4,1.0,2.0,2,2,0,2022,2,10,1,0,0,0,0,1,0,0,1,0,0,0,0,0,45.0
9269,0,0,52.46389,13.32903,4,1.0,2.0,2,6,0,2022,2,13,1,0,0,0,0,1,0,0,1,0,0,0,0,0,36.0
9273,0,0,52.48772,13.3908,3,1.0,2.0,2,9,0,2022,2,6,1,0,0,0,0,1,0,0,1,0,0,0,0,0,50.0
9274,0,1,52.48023,13.45283,2,1.0,1.0,2,0,0,2022,2,5,1,0,0,0,0,1,0,0,1,0,0,0,0,0,45.0
9277,0,0,52.49835,13.34748,1,1.0,1.0,1,2,0,2022,2,9,0,0,0,1,0,0,0,1,1,0,0,0,0,0,40.0
9279,0,1,52.55559,13.3416,4,1.0,1.0,2,120,1,2022,2,16,0,0,0,1,0,0,0,1,0,0,1,0,0,0,29.0
9280,0,1,52.4892,13.38497,5,3.0,2.0,2,7,0,2022,2,19,1,0,0,0,0,1,0,0,0,0,0,0,0,1,350.0
9283,0,0,52.48198,13.43111,3,1.0,2.0,2,0,0,2022,2,7,0,0,0,1,0,0,0,1,1,0,0,0,0,0,40.0
9284,0,1,52.47096,13.44451,2,1.0,2.0,2,5,0,2022,2,6,0,0,0,1,0,0,0,1,0,0,1,0,0,0,25.0
9286,0,1,52.53637,13.39588,2,1.0,1.0,2,4,0,2022,2,8,0,0,0,1,0,0,0,1,0,0,1,0,0,0,25.0
9287,0,1,52.51416,13.4587,2,1.0,2.0,2,7,0,2022,2,5,0,0,0,1,0,0,0,1,1,0,0,0,0,0,25.0
9291,0,1,52.50904,13.40356,2,1.0,1.0,1,1,0,2022,2,11,0,0,0,1,0,0,0,1,1,0,0,0,0,0,35.0
9292,0,0,52.514,13.45589,3,1.0,2.0,1,2,0,2022,2,7,1,0,0,0,0,1,0,0,1,0,0,0,0,0,36.0
9293,0,1,52.55315,13.37954,4,1.0,2.0,1,0,0,2022,2,5,1,0,0,0,0,1,0,0,1,0,0,0,0,0,35.0
9299,0,1,52.4482,13.30993,2,1.0,1.0,2,7,0,2022,2,24,1,0,0,0,0,1,0,0,1,0,0,0,0,0,64.0
9302,0,1,52.5257,13.40847,4,2.0,2.0,2,11,0,2022,2,10,1,0,0,0,0,1,0,0,1,0,0,0,0,0,120.0
9308,0,0,52.53359,13.40737,2,1.0,1.0,1,8,0,2022,2,12,0,0,0,1,0,0,0,1,0,0,1,0,0,0,90.0
9309,0,0,52.55029,13.41508,1,1.0,1.0,1,0,0,2022,2,6,0,0,0,1,0,0,0,1,1,0,0,0,0,0,45.0
9311,0,1,52.46968,13.4298,1,1.0,1.0,1,4,0,2022,2,5,0,0,0,1,0,0,0,1,1,0,0,0,0,0,32.0
9312,0,0,52.51355,13.45053,2,1.0,1.0,1,1,0,2022,2,9,1,0,0,0,0,1,0,0,1,0,0,0,0,0,38.0
9314,0,1,52.53308,13.42507,2,1.0,1.0,2,0,0,2022,2,7,1,0,0,0,0,1,0,0,1,0,0,0,0,0,57.0
9315,0,1,52.50645,13.49473,4,1.0,2.0,2,31,0,2022,2,9,1,0,0,0,0,1,0,0,1,0,0,0,0,0,61.0
9318,0,1,52.48793,13.30395,2,1.0,1.0,1,0,0,2022,2,7,0,0,0,1,0,0,0,1,1,0,0,0,0,0,25.0
9320,0,0,52.49607,13.42138,2,1.0,1.0,2,3,1,2022,2,31,0,0,0,1,0,0,0,1,0,0,1,0,0,0,89.0
9323,0,1,52.47803,13.44051,1,1.0,1.0,2,4,0,2022,2,7,0,0,0,1,0,0,0,1,1,0,0,0,0,0,29.0
9327,0,1,52.54881,13.3458,3,2.0,2.0,2,19,0,2022,2,8,1,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0
9328,0,1,52.50759,13.4662,2,1.0,1.0,2,1,0,2022,2,20,1,0,0,0,0,1,0,0,1,0,0,0,0,0,90.0
9330,0,1,52.4812,13.31742,2,1.0,1.0,1,1,1,2022,2,8,0,0,0,1,0,0,0,1,0,0,1,0,0,0,40.0
9332,0,1,52.51105,13.46709,2,1.0,1.0,2,0,1,2022,2,12,0,0,0,1,0,0,0,1,0,0,1,0,0,0,50.0
9334,0,1,52.52533,13.40514,1,1.0,1.0,2,21,0,2022,2,12,0,0,0,1,0,0,0,1,0,0,0,0,1,0,35.0
9338,0,0,52.51397,13.44542,2,1.0,1.0,2,0,0,2022,2,13,0,0,0,1,0,0,0,1,0,0,1,0,0,0,34.0
9341,0,1,52.55139,13.35183,1,1.0,1.0,1,1,1,2022,2,16,0,0,0,1,0,0,0,1,0,0,1,0,0,0,37.0
9342,0,1,52.50434,13.36605,2,1.0,1.0,1,2,0,2022,2,11,0,0,1,0,0,0,0,1,1,0,0,0,0,0,35.0
9344,0,1,52.53887,13.43572,3,1.0,1.0,2,4,0,2022,2,18,1,0,0,0,0,1,0,0,1,0,0,0,0,0,70.0
9346,0,0,52.49916,13.46386,2,1.0,1.0,2,1,1,2022,2,6,0,0,0,1,0,0,0,1,0,0,1,0,0,0,50.0
9350,0,1,52.53948,13.39586,1,1.0,1.0,2,0,0,2022,2,14,0,0,0,1,0,0,0,1,0,0,0,0,1,0,28.0
9351,0,1,52.54815,13.42696,2,1.0,1.0,2,0,1,2022,2,9,0,0,1,0,0,0,0,1,0,0,0,0,0,1,50.0
9354,0,1,52.5,13.44355,2,1.0,1.0,2,1,1,2022,2,24,1,0,0,0,0,1,0,0,1,0,0,0,0,0,60.0
9357,0,1,52.49469,13.29935,2,2.0,1.0,2,5,0,2022,2,17,1,0,0,0,0,1,0,0,1,0,0,0,0,0,65.0
9359,0,1,52.51225,13.45275,1,1.0,1.0,1,0,0,2022,2,4,0,0,0,1,0,0,0,1,1,0,0,0,0,0,29.0
9360,0,1,52.5498,13.41328,2,1.0,1.0,2,10,0,2022,2,22,0,0,0,1,0,0,0,1,0,1,0,0,0,0,40.0
9364,0,1,52.54842,13.4117,2,1.0,1.0,2,1,1,2022,2,11,0,0,0,1,0,0,0,1,0,1,0,0,0,0,80.0
9366,0,1,52.49934,13.35758,2,1.0,1.0,1,4,1,2022,2,11,0,0,0,1,0,0,0,1,0,0,1,0,0,0,34.0
9371,0,0,52.54057,13.41666,2,1.0,1.0,2,4,0,2022,2,14,1,0,0,0,0,1,0,0,1,0,0,0,0,0,90.0
9374,0,1,52.49631,13.40676,2,1.0,1.0,2,4,1,2022,2,26,0,0,0,1,0,0,0,1,0,0,1,0,0,0,47.0
9375,0,1,52.48247,13.3777,2,1.0,1.0,2,19,0,2022,2,8,0,0,0,1,0,0,0,1,0,0,1,0,0,0,25.0
9377,0,1,52.52669,13.41062,1,1.0,1.0,1,4,1,2022,2,17,0,0,1,0,0,0,1,0,0,0,1,0,0,0,52.0
9380,0,0,52.50529,13.46674,3,2.0,2.0,1,4,0,2022,2,8,1,0,0,0,0,1,0,0,1,0,0,0,0,0,39.0
9381,0,0,52.5053,13.4699,3,1.0,2.0,2,0,0,2022,2,11,1,0,0,0,0,1,0,0,1,0,0,0,0,0,54.0
9382,0,0,52.50595,13.47065,2,1.0,2.0,1,3,1,2022,2,10,1,0,0,0,0,1,0,0,1,0,0,0,0,0,34.0
9385,0,0,52.56065,13.3837,1,1.0,1.0,1,0,1,2022,2,10,0,0,0,1,0,0,0,1,0,0,1,0,0,0,25.0
9391,0,1,52.55474,13.3794,2,1.0,1.0,2,3,0,2022,2,5,1,0,0,0,0,1,0,0,1,0,0,0,0,0,42.0
9392,0,0,52.47813,13.45082,3,1.0,2.0,1,0,0,2022,2,9,1,0,0,0,0,1,0,0,1,0,0,0,0,0,45.0
9395,0,1,52.55596,13.37654,2,1.0,1.0,2,0,1,2022,2,10,0,0,0,1,0,0,0,1,0,0,1,0,0,0,36.0
9397,0,1,52.51207,13.46174,2,1.0,1.0,2,1,0,2022,2,11,0,0,0,1,0,0,0,1,0,0,1,0,0,0,35.0
9404,0,1,52.49426,13.36688,2,1.0,1.0,1,18,0,2022,2,19,0,0,0,1,0,0,0,1,0,1,0,0,0,0,43.0
9412,0,1,52.4719,13.37229,2,1.0,1.0,1,0,1,2022,2,11,0,0,0,1,0,0,0,1,0,0,1,0,0,0,30.0
9413,0,1,52.51973,13.45252,2,1.0,1.0,2,1,0,2022,2,22,1,0,0,0,0,1,0,0,1,0,0,0,0,0,60.0
9416,0,1,52.47403,13.42884,2,1.0,1.0,1,38,1,2022,2,21,0,0,0,1,0,0,0,1,0,0,1,0,0,0,50.0
9417,1,1,52.53331,13.40326,3,1.0,2.0,2,30,0,2022,2,37,0,0,0,1,0,0,0,1,0,0,0,1,0,0,47.0
9418,0,1,52.53016,13.4031,1,1.0,2.0,1,3,1,2022,2,35,0,0,1,0,0,0,1,0,0,1,0,0,0,0,304.0
9419,0,1,52.51477,13.44656,2,1.0,1.0,2,4,1,2022,2,5,1,0,0,0,0,1,0,0,1,0,0,0,0,0,45.0
9421,0,1,52.55425,13.4534,2,1.0,2.0,1,2,0,2022,2,11,0,0,0,1,0,0,0,1,0,0,1,0,0,0,25.0
9424,0,1,52.53656,13.42329,3,1.0,2.0,1,3,0,2022,2,8,1,0,0,0,0,1,0,0,1,0,0,0,0,0,80.0
9425,0,0,52.56023,13.47669,3,2.0,2.0,1,0,0,2022,2,12,1,0,0,0,0,1,0,0,1,0,0,0,0,0,50.0
9427,0,0,52.55988,13.36064,2,1.0,1.0,1,7,1,2022,2,15,0,0,0,1,0,0,0,1,0,0,1,0,0,0,35.0
9439,0,1,52.49773,13.43884,2,1.0,1.0,1,1,0,2022,2,16,0,0,0,1,0,0,0,1,0,0,1,0,0,0,69.0
9441,0,1,52.51258,13.45432,3,1.0,1.0,1,1,0,2022,2,23,1,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0
9444,0,1,52.52649,13.30111,2,1.0,1.0,2,5,0,2022,2,11,0,0,0,1,0,0,0,1,0,0,1,0,0,0,35.0
9448,0,1,52.4844,13.31686,2,1.0,1.0,1,3,0,2022,2,22,0,0,0,1,0,0,0,1,0,0,1,0,0,0,35.0
9450,0,1,52.50804,13.43836,4,1.0,2.0,2,39,0,2022,2,12,1,0,0,0,0,1,0,0,1,0,0,0,0,0,106.0
9451,0,1,52.51486,13.45975,3,1.0,2.0,2,24,0,2022,2,40,1,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0
9453,0,0,52.43535,13.27446,3,2.0,2.0,1,0,1,2022,2,12,0,0,0,1,0,0,0,1,0,0,0,0,1,0,35.0
9465,0,1,52.4298,13.7035,2,1.0,2.0,1,7,0,2022,2,25,1,0,0,0,0,1,0,0,1,0,0,0,0,0,60.0
9470,0,1,52.532333,13.326129,4,1.0,1.0,2,103,0,2022,2,37,1,0,0,0,0,1,0,0,1,0,0,0,0,0,120.0
9476,0,1,52.4926,13.39603,2,1.0,1.0,1,2,0,2022,2,5,0,0,0,1,0,0,0,1,0,0,1,0,0,0,30.0
9478,0,1,52.57176,13.37351,2,1.0,1.0,1,7,0,2022,2,7,0,0,0,1,0,0,0,1,1,0,0,0,0,0,38.0
9479,0,1,52.48165,13.43688,2,1.0,1.0,1,89,0,2022,2,4,0,0,0,1,0,0,0,1,0,0,1,0,0,0,35.0
9487,0,1,52.53478,13.42979,4,1.0,2.0,1,0,0,2022,2,10,1,0,0,0,0,1,0,0,0,0,0,0,0,1,26.0
9489,0,1,52.53137,13.42,3,1.0,1.0,1,3,1,2022,2,6,0,0,0,1,0,0,0,1,1,0,0,0,0,0,32.0
9490,0,1,52.54711,13.3972,2,1.0,2.0,1,70,0,2022,2,7,1,0,0,0,0,1,0,0,1,0,0,0,0,0,49.0
9494,0,1,52.53887,13.34893,2,1.0,1.0,1,96,0,2022,2,20,0,0,0,1,0,0,0,1,0,0,1,0,0,0,45.0
9495,0,0,52.50257,13.43104,2,1.0,1.0,1,1,0,2022,2,7,0,0,0,1,0,0,0,1,1,0,0,0,0,0,45.0
9497,0,1,52.47747,13.44723,2,1.0,1.0,1,0,0,2022,2,7,0,0,0,1,0,0,0,1,1,0,0,0,0,0,38.0
9501,0,0,52.53918,13.41899,4,2.0,1.0,2,8,0,2022,2,9,1,0,0,0,0,1,0,0,1,0,0,0,0,0,108.0
9503,0,0,52.48501,13.42826,2,1.0,1.0,1,0,0,2022,2,5,0,0,0,1,0,0,0,1,0,0,0,0,0,1,25.0
9505,0,1,52.49627,13.4858,2,1.0,1.0,2,6,0,2022,2,9,1,0,0,0,0,1,0,0,1,0,0,0,0,0,59.0
9506,0,0,52.54239,13.41504,2,1.0,1.0,1,0,0,2022,2,5,0,0,0,1,0,0,0,1,1,0,0,0,0,0,25.0
9510,0,1,52.52605,13.40202,2,1.0,1.0,1,0,0,2022,2,10,0,0,0,1,0,0,0,1,0,0,1,0,0,0,50.0
9515,0,0,52.50879,13.4661,2,1.0,1.0,1,0,0,2022,2,6,0,0,1,0,0,0,0,1,1,0,0,0,0,0,40.0
9517,0,1,52.51274,13.41597,2,1.0,1.0,1,1,0,2022,2,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,42.0
9518,0,1,52.53775,13.39883,2,1.0,1.0,2,0,1,2022,2,4,0,0,0,1,0,0,0,1,1,0,0,0,0,0,50.0
9520,0,1,52.49484,13.38838,1,1.0,1.0,1,0,0,2022,2,5,0,0,0,1,0,0,0,1,1,0,0,0,0,0,26.0
9521,0,1,52.5011,13.42731,4,2.0,2.0,1,8,0,2022,2,6,1,0,0,0,0,1,0,0,1,0,0,0,0,0,90.0
9522,0,0,52.4936,13.41555,2,2.0,3.0,1,0,0,2022,2,8,1,0,0,0,0,1,0,0,0,0,0,1,0,0,80.0
9524,0,0,52.48995,13.45246,2,1.0,1.0,1,0,0,2022,2,10,0,0,0,1,0,0,0,1,1,0,0,0,0,0,56.0
9525,0,0,52.47879,13.42398,2,1.0,1.0,1,0,0,2022,2,4,0,0,0,1,0,0,0,1,1,0,0,0,0,0,40.0
9527,0,0,52.53774,13.42163,2,1.0,2.0,1,33,0,2022,2,6,1,0,0,0,0,1,0,0,1,0,0,0,0,0,50.0
9530,0,1,52.50052,13.4202,4,2.0,3.0,1,3,0,2022,2,6,1,0,0,0,0,1,0,0,1,0,0,0,0,0,98.0
9532,0,0,52.48905,13.45926,1,1.0,1.0,1,1,0,2022,2,7,0,0,1,0,0,0,0,1,0,0,0,0,0,1,60.0
9533,0,0,52.48543,13.42902,2,1.0,1.0,1,4,1,2022,2,6,0,0,0,1,0,0,0,1,1,0,0,0,0,0,25.0
9534,0,1,52.49739,13.34049,3,1.0,2.0,1,3,0,2022,2,6,1,0,0,0,0,1,0,0,1,0,0,0,0,0,50.0
9537,0,0,52.51318,13.46722,1,1.0,1.0,2,1,0,2022,2,6,0,0,0,1,0,0,0,1,1,0,0,0,0,0,65.0
9541,0,1,52.52911,13.39314,2,1.0,1.0,2,1,0,2022,2,9,1,0,0,0,0,1,0,0,1,0,0,0,0,0,80.0
9542,0,0,52.48615,13.37492,2,1.0,1.0,1,0,0,2022,2,4,0,0,0,1,0,0,0,1,1,0,0,0,0,0,25.0
9543,0,1,52.48722,13.42956,2,1.0,1.0,1,4,0,2022,2,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,50.0
9544,0,1,52.54002,13.35745,2,1.0,1.0,1,4,0,2022,2,12,0,0,0,1,0,0,0,1,1,0,0,0,0,0,30.0
9553,0,0,52.51126,13.47304,2,1.0,1.0,1,1,0,2022,2,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,25.0
9557,0,0,52.47097,13.44323,2,1.0,1.0,2,0,0,2022,2,8,1,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0
9558,0,1,52.49346,13.41787,2,1.0,1.0,2,3,0,2022,2,9,1,0,0,0,0,1,0,0,1,0,0,0,0,0,58.0
9559,0,0,52.51617,13.45942,1,1.0,1.0,1,0,0,2022,2,9,0,0,1,0,0,1,0,0,1,0,0,0,0,0,25.0
9562,0,0,52.5536,13.43906,2,1.0,1.0,1,2,0,2022,2,11,1,0,0,0,0,1,0,0,1,0,0,0,0,0,39.0
9563,0,1,52.54817,13.40474,2,1.0,1.0,1,0,0,2022,2,6,0,0,0,1,0,0,0,1,1,0,0,0,0,0,30.0
9564,0,1,52.54737,13.41343,2,1.0,1.0,2,4,0,2022,2,6,0,0,0,1,0,0,0,1,0,1,0,0,0,0,65.0
9565,0,0,52.559,13.3776,2,1.0,2.0,1,0,0,2022,2,6,0,0,0,1,0,0,0,1,1,0,0,0,0,0,25.0
9566,0,0,52.52126,13.31019,2,1.0,1.0,1,0,0,2022,2,10,0,0,0,1,0,0,0,1,1,0,0,0,0,0,50.0
9567,0,1,52.50912,13.31521,2,1.0,1.0,1,10,0,2022,2,11,1,0,0,0,0,1,0,0,1,0,0,0,0,0,60.0
9568,0,0,52.53919,13.4249,2,1.0,1.0,1,1,0,2022,2,7,0,0,0,1,0,0,0,1,0,0,0,0,0,1,39.0
9569,0,0,52.46826,13.43763,3,2.0,3.0,1,1,0,2022,2,9,1,0,0,0,0,1,0,0,1,0,0,0,0,0,60.0
9572,0,0,52.50168,13.32773,2,1.0,2.0,1,25,1,2022,2,16,0,0,1,0,0,0,1,0,0,1,0,0,0,0,190.0
9573,0,0,52.47301,13.4257,1,1.0,1.0,1,0,0,2022,2,5,0,0,0,1,0,0,0,1,1,0,0,0,0,0,25.0
9574,0,0,52.49314,13.40321,2,1.0,1.0,1,1,0,2022,2,10,0,0,0,1,0,0,0,1,1,0,0,0,0,0,30.0
9575,0,1,52.53711,13.42454,3,1.0,2.0,2,25,0,2022,2,24,1,0,0,0,0,1,0,0,1,0,0,0,0,0,60.0
9578,0,1,52.4839,13.44368,3,1.0,2.0,1,2,0,2022,2,10,1,0,0,0,0,1,0,0,1,0,0,0,0,0,56.0
9580,0,0,52.48852,13.37703,2,2.0,1.0,1,0,1,2022,2,8,1,0,0,0,0,1,0,0,1,0,0,0,0,0,115.0
9584,0,0,52.5102,13.26838,2,1.0,1.0,1,0,0,2022,2,8,1,0,0,0,0,1,0,0,1,0,0,0,0,0,60.0
9585,0,1,52.48352,13.42641,4,2.0,2.0,1,1,0,2022,2,9,1,0,0,0,0,1,0,0,1,0,0,0,0,0,60.0
9587,0,0,52.54494,13.42809,2,1.0,1.0,1,2,0,2022,2,6,1,0,0,0,0,1,0,0,0,0,0,1,0,0,25.0
9589,0,1,52.46925,13.44419,2,1.0,1.0,1,0,0,2022,2,8,1,0,0,0,0,1,0,0,0,0,0,0,0,1,40.0
9593,0,1,52.52586,13.32816,2,1.0,1.0,1,1,0,2022,2,11,0,0,0,1,0,0,0,1,1,0,0,0,0,0,25.0
